Soil Colour,Ph,Crop type,Soil Moisture,Temperature,Air Humidity
black,5.17,Teff,549.6667284,21.35934689,61.54007582
dark reddish brown,8.04,Teff,894.46298,35.50829318,73.91770372
red,6.6,Teff,452.9699452,23.43336012,41.30489968
black,6.84,Teff,892.4070501,26.20960228,51.86190813
brown,6.1,Teff,685.2378214,21.46339691,53.65847221
black,6.2,Teff,617.9351354,24.71913923,59.51550462
red,5.8,Teff,601.8575722,21.4128709,45.1182899
black,5.9,Teff,376.4279795,26.0782639,43.38436116
black,5.8,Teff,869.7413029,34.1000339,74.41620088
other,5.9,Teff,702.6672838,29.65736811,42.88919377
brown,5.6,Teff,345.0181405,38.48150709,61.34445925
brown,5.3,Teff,928.1532066,36.27399585,78.06746992
brown,5.2,Teff,670.9091413,21.56813386,46.86483943
black,7.87,Teff,662.9027511,25.89631897,59.94223996
black,7.87,Teff,371.8390999,22.96309362,68.02705064
black,7.87,Teff,539.3897504,35.16312211,61.43569729
black,5.9,Teff,688.3047291,31.03317676,43.46638953
black,6.2,Teff,441.5814782,33.44371056,53.24901897
black,6,Teff,366.1914629,37.92904446,58.35943206
black,5.8,Teff,771.0960549,24.37125102,69.41026616
black,6.5,Teff,486.1275968,38.37140485,70.44100583
black,5.9,Teff,753.558164,36.48321687,73.33550255
brown,7,Teff,920.6298032,22.80556215,51.78262122
black,5.95,Teff,357.1373695,37.7586755,79.8358435
red,5.7,Teff,441.6204999,27.76487617,52.38554115
brown,5.6,Teff,905.3521644,38.44003878,57.33845813
black,6.1,Teff,622.7533417,30.2318539,47.24443225
brown,6.1,Teff,624.1145167,25.90705251,68.17293581
brown,5.2,Teff,968.0013966,19.01137336,62.89936687
black,6.4,Teff,827.8263164,29.95834927,63.95561988
black,7.87,Teff,712.4642446,18.18557726,38.99320507
black,5.9,Teff,573.8972251,23.93879456,71.67287997
brown,5.5,Teff,529.8468862,28.97867778,45.60550322
black,6.3,Teff,316.8431429,37.56303909,63.99490425
black,6.1,Teff,832.0638767,24.59477353,55.99713172
brown,5.2,Teff,776.4805212,26.6075727,55.80616586
black,6.6,Teff,827.1269749,35.86218311,53.73659462
black,7,Teff,366.5059857,25.40060979,78.65232823
dark reddish brown,6.36,Teff,455.6571221,21.12522601,69.36038489
black,5.9,Teff,520.4901925,23.16220222,61.95920312
red,5.35,Teff,452.7554987,33.73314222,59.9203571
black,5.55,Teff,919.9155821,21.07410481,71.14853521
black,6.4,Teff,747.4730797,20.41709013,68.41054551
black,6.1,Teff,745.8305981,37.8238746,58.10928073
reddish brown,6.12,Teff,716.629197,19.26945473,75.75961311
black,6,Teff,933.0958156,34.67225382,64.76614342
dark reddish brown,7.03,Teff,559.8479747,34.47638907,42.72044652
black,6.3,Teff,553.2480918,29.74307967,72.95021801
black,5.8,Teff,816.5140673,25.82827076,63.80662292
black,5.6,Teff,759.7752426,36.93241766,44.69800954
red,5.7,Teff,697.6931645,38.06321422,62.89537565
red,5.8,Teff,874.5652464,32.48942816,47.92168299
brown,6.2,Teff,823.3183324,36.07932692,43.28696289
red,5.9,Teff,737.8325261,30.44889422,49.66022294
red,5.35,Teff,739.5524515,37.57426137,77.21242097
brown,6.1,Teff,486.3597199,25.10528173,70.93392985
black,5.81,Teff,534.872179,22.8188831,64.0499495
black,6,Teff,751.0428356,33.239722,51.95126264
brown,5.9,Teff,519.5749133,35.11354359,79.30716998
black,6.4,Teff,358.1356107,27.49504834,53.08887922
black,5.95,Teff,470.3655623,36.42534595,38.24653941
red,5.43,Teff,860.4781521,26.07338056,56.7926139
brown,5.9,Teff,880.3995155,30.37070598,61.39044027
brown,5.6,Teff,429.4377613,21.55157509,54.13914051
brown,5.51,Teff,719.0508987,18.3473087,66.93525508
brown,5.65,Teff,507.7176601,35.40486533,54.30734787
brown,6.95,Teff,424.4181997,24.93429018,75.59149147
brown,5.7,Teff,812.4831315,24.29321167,43.66936755
black,5.95,Teff,354.6334099,20.90131276,77.212802
brown,5.4,Teff,551.4378453,23.19348881,38.01672092
red,5.3,Teff,659.7350717,20.63926315,44.15782751
reddish brown,5.66,Teff,451.1136641,23.37986656,53.73109939
red,5.4,Teff,922.2037807,18.3423435,65.70036013
black,7.53,Teff,969.2404266,20.12078232,81.0980471
red,5.3,Teff,456.3830632,26.09057087,51.41445044
other,5.8,Teff,774.6999965,26.12876314,81.19037308
red,5.8,Teff,528.7519516,29.71219935,40.29955045
brown,7.53,Teff,837.1555265,23.36094055,75.52934501
black,7.1,Teff,439.7023375,31.78713416,72.36973617
red,5.41,Teff,862.5903911,34.21423244,72.16583696
red,5.1,Teff,528.8367524,29.09719244,72.90053666
red,5.23,Teff,637.7533943,20.15283446,55.95583492
red,5.1,Teff,390.9213181,20.75382795,65.3584069
brown,5.88,Teff,416.6598682,31.24489844,57.20495961
gray,7.1,Teff,949.1042318,37.58506571,51.59713281
red,5.4,Teff,939.5111601,32.88497251,57.54560075
red,5.2,Teff,751.7971045,34.91442868,46.72748941
red,6.1,Teff,325.2868423,36.72206944,57.00376392
red,5.4,Teff,631.5418534,38.95506299,64.98230855
red,5.39,Teff,422.0394626,20.3770208,39.07489612
red,6.2,Teff,344.924981,31.09522233,59.67784765
brown,6.2,Teff,830.6291907,37.15183409,63.47640333
brown,5.8,Teff,811.0181793,38.29119853,53.34994484
black,7.7,Teff,620.8442448,20.60623953,40.07331672
black,7.4,Teff,699.3393161,22.73961437,73.61460123
black,8.03,Teff,981.2255661,23.07764881,45.08808056
red,5.5,Teff,729.7888128,25.28373075,62.97368855
brown,7.1,Teff,657.9166203,25.69089663,38.57393698
red,5.45,Teff,493.5383052,21.51627887,43.23193342
red,5.18,Teff,640.9990847,27.73215822,38.4294526
red,5.35,Teff,617.8210787,25.97512825,45.77770331
red,5.4,Teff,718.4656866,30.43327947,49.70390515
black,6.1,Teff,647.5612571,28.89016573,46.27768309
gray,7.7,Teff,869.2399037,20.93347526,77.1449252
black,7.1,Teff,982.28253,33.63012281,67.57685569
black,7.2,Teff,715.3730877,26.65202314,68.4062962
black,5.7,Teff,516.6831243,21.00743281,47.63123905
red,5.2,Teff,583.7771166,35.53400744,38.66162365
red,5.25,Teff,885.5353147,33.64865346,67.223421
black,6,Teff,720.476255,32.18510736,48.08461257
brown,7.4,Teff,733.2132242,30.12771446,55.43252978
brown,7.3,Teff,377.262033,32.04959061,63.55283332
brown,5.8,Teff,967.4134579,29.06855098,47.56993111
red,5.8,Teff,849.269258,27.88391982,61.53056545
black,6.9,Teff,405.2600029,19.63485184,71.79444754
red,5.15,Teff,636.1071182,31.50381657,71.98733233
black,6.1,Teff,949.1121684,34.99255766,77.02848242
red,5.31,Teff,349.9549026,34.19665215,74.30129524
red,5.09,Teff,788.7575911,20.66286592,39.98383118
black,7.1,Teff,618.0530624,31.05477277,71.06809619
brown,5.8,Teff,490.9422034,28.31616452,61.24234488
red,5.12,Teff,931.4228172,20.82533001,57.41396855
black,6.1,Teff,602.7801956,37.04762856,58.64475236
brown,5.65,Teff,485.6146101,20.58854026,55.69683421
brown,6,Teff,592.3282993,37.32637728,76.10685919
black,6.77,Teff,455.2265441,24.04963924,60.77475941
black,6.8,Teff,542.5111661,28.47624337,60.82339585
brown,5.7,Teff,730.0816688,28.48166386,49.7243793
black,6.1,Teff,858.2405452,26.86314951,74.96327968
brown,5.4,Teff,535.7365949,20.30467723,53.06416963
brown,5.47,Teff,564.7519413,33.58115225,55.9703125
red,5.55,Teff,770.2200801,24.97318376,70.63032718
black,7.4,Teff,725.9001981,22.50802093,80.66669175
gray,6.8,Teff,900.5141503,37.44809686,68.79065529
black,6.1,Teff,651.6851395,26.61628443,59.05223719
brown,7.7,Teff,962.7407569,19.10876554,57.70188818
brown,5.7,Teff,411.0962995,24.26397077,46.16010835
brown,5.1,Teff,569.33281,37.1581512,60.19708563
brown,6.61,Teff,941.8597511,33.80055876,47.44208625
brown,7.02,Teff,619.75017,19.66012399,79.76691316
black,6.8,Teff,710.3120523,29.30744078,71.60835616
black,7.4,Teff,672.2762317,35.53141146,78.28727766
black,7.3,Teff,389.4422921,20.26834081,62.08224498
gray,8,Teff,690.5214298,31.43072787,44.71799177
brown,5.3,Teff,357.5881901,24.6801016,41.30469195
black,6.1,Teff,789.780008,23.9558904,39.09398529
brown,5.8,Teff,885.2047188,20.10428381,74.40509036
brown,7.4,Teff,318.3073669,36.98209281,76.81714578
black,7.1,Teff,673.7193472,23.94843057,68.87312137
brown,5.5,Teff,932.7806058,30.50291707,54.86481368
red,5.2,Teff,347.1670841,19.56379336,58.40727796
brown,5.52,Teff,543.4141879,25.61244804,48.71305423
black,5.8,Teff,919.0629785,18.6190638,77.62865415
brown,6.1,Teff,376.0970504,28.05501153,39.34716472
gray,5.5,Teff,620.3312326,21.15709792,60.76108588
black,6.9,Teff,884.7483674,32.60120889,41.75212425
brown,7.6,Teff,704.7999637,29.8329718,61.38730568
brown,7.1,Teff,983.0992354,35.23556139,80.28679709
red,6,Teff,911.956855,32.91575559,46.44965738
red,4.9,Teff,795.0447309,23.5517268,79.94159394
brown,6.4,Teff,581.1681146,26.40927345,77.47918198
red,5.2,Teff,741.9540903,31.55824272,51.67728104
black,5.8,Teff,697.8039015,38.45269244,54.05258409
red,5.6,Teff,801.9356884,33.81561887,39.70224777
red,5.3,Teff,979.3901931,38.97760739,72.61431457
red,5.4,Teff,656.2979653,31.51018015,39.44843729
red,5.2,Teff,563.5261418,19.08136893,65.89338001
other,5.65,Teff,581.2926675,38.55496679,55.70800337
brown,5.8,Teff,722.1437461,26.67558695,73.4092045
brown,6.9,Teff,434.1016491,31.47151861,67.1358019
brown,6.9,Teff,617.122437,27.06831475,55.70686047
red,5.5,Teff,901.8420138,28.61078684,64.36489311
red,5.5,Teff,525.8502864,22.08404016,48.87875079
red,5,Teff,885.2396045,26.39375294,63.03207122
brown,5.8,Teff,674.4506674,29.90047888,48.67779935
red,4.8,Teff,680.3285408,18.72267295,64.98368664
brown,5.49,Teff,380.5470546,38.93393233,73.48722667
brown,5.52,Teff,367.6961124,30.64163088,66.24270081
brown,5.48,Teff,581.8691291,27.15721098,58.6145625
brown,6.15,Teff,476.8215834,21.03648944,79.43705502
black,6.9,Teff,499.0805972,29.59774989,59.46809274
brown,5.3,Teff,935.212768,28.83924385,51.33721885
other,5.2,Teff,524.7058654,21.19555107,55.69068284
red,5.2,Teff,617.9265741,23.45626676,57.66157813
red,6.2,Teff,566.7081005,21.61186961,39.75943515
red,5.7,Teff,436.259992,19.62648199,38.00020142
black,5.8,Teff,402.82012,19.20166744,57.08078605
black,5.3,Teff,463.3296186,26.0722719,42.02251155
brown,5.8,Teff,459.6482799,27.04603743,56.32524166
red,5.8,Teff,490.2019187,32.37063044,77.78922941
red,5.4,Teff,578.4561832,26.27368716,62.77199633
brown,6,Teff,775.117311,21.90730724,52.61919361
red,5.49,Teff,842.2005614,20.93742788,42.39016927
brown,5.37,Teff,661.6157082,25.42544605,55.881947
brown,5.95,Teff,780.2208351,28.14833576,67.20527156
brown,5.8,Teff,675.2962628,33.1234626,52.71946848
red,5.1,Teff,369.5695855,27.69935143,50.21620867
brown,5,Teff,866.7419576,29.06209788,58.03889687
brown,5.8,Teff,409.1768453,25.46697254,68.74081597
black,5.8,Teff,981.0736113,21.19670974,40.84331847
red,4.9,Teff,504.1326068,19.19606257,74.844855
brown,5.4,Teff,349.3834967,27.08007467,76.91623522
red,5.1,Teff,800.1270229,37.81510529,63.22546403
brown,5.1,Teff,833.415628,26.18213624,49.91950599
red,5.49,Teff,566.0915235,24.39981728,74.78018245
red,5.5,Teff,835.1621914,25.09964435,63.4918098
red,5.3,Teff,568.9135307,26.02272078,75.81297722
brown,5.4,Teff,724.6548478,25.97392906,38.88860528
brown,6.26,Teff,791.7487874,31.25216528,47.37785287
brown,5.1,Teff,821.1146741,31.93252406,59.91144188
brown,5.1,Teff,507.9201864,24.66472618,66.99739779
brown,5.8,Teff,829.8847828,36.1382814,60.68625897
black,5.8,Teff,602.0061636,28.39992803,56.64268667
red,5.4,Teff,618.765119,30.77209218,44.41965484
red,6,Teff,883.0845391,27.05418536,63.93366225
brown,5.9,Teff,666.0992201,28.16066957,73.45880929
other,5.81,Teff,546.9205838,32.16373308,53.5156242
brown,5.1,Teff,348.9390969,33.29434852,38.9946026
brown,6,Teff,866.6035545,30.46766749,70.13783072
black,5.9,Teff,760.6482294,38.6354493,54.88957094
brown,5.3,Teff,630.4389546,25.17821684,66.95768322
black,5.85,Teff,612.0097294,21.12014351,43.2677871
black,5.8,Teff,585.6198976,28.81721906,58.57297637
red,5.1,Teff,809.3240487,32.16930482,49.5696726
red,6,Teff,980.4847885,36.10080677,75.15092496
brown,5.6,Teff,380.9249733,29.53176218,60.69839547
other,5.6,Teff,697.8736146,32.85015047,39.3959433
brown,4.7,Teff,601.7706963,28.35110004,44.38842694
brown,5.07,Teff,918.1514996,38.65987288,69.03337156
red,6.05,Teff,371.1846416,30.05739577,62.06638322
brown,5.81,Teff,566.9513651,20.50064685,72.15242265
brown,5.5,Teff,565.5306713,20.89278672,76.24933318
brown,5,Teff,486.0368166,18.22605971,41.26443924
black,5.1,Teff,800.4919455,20.39105057,79.48170429
black,5.2,Teff,831.7091892,36.17392621,45.08634996
red,4.9,Teff,890.6005452,23.70592099,80.69806443
black,5.85,Teff,707.7378431,22.16342989,52.11263864
black,5.85,Teff,920.3878041,27.18384463,60.00463357
other,6,Teff,469.0048747,33.24425606,46.0327489
black,6,Teff,844.6949489,35.7369533,58.58769789
black,6,Teff,858.4550058,37.40087241,77.94523811
red,5.91,Teff,867.497644,19.24786122,80.42032999
brown,6.4,Teff,608.7887783,29.58812931,46.2812435
brown,4.9,Teff,375.2961887,20.16174522,45.71973726
brown,6.55,Teff,748.7780275,38.10538967,40.12866871
brown,5.3,Teff,360.4131279,34.28470909,79.39689953
brown,5.2,Teff,642.6149348,27.05295815,49.53550825
black,5.3,Teff,676.8634756,38.81498568,41.7130772
other,5.4,Teff,769.5100918,23.64045427,52.37113879
brown,5.1,Teff,701.5258878,37.4050145,46.16700719
black,6.74,Teff,620.6098309,36.33272617,81.03788431
black,6,Teff,890.4586121,30.03405103,53.47100288
red,5.91,Teff,872.442064,34.03915164,55.27285768
red,6.47,Teff,865.8281387,28.58240959,44.06731084
brown,5.4,Teff,689.7524125,31.75970492,80.36151453
brown,5.7,Teff,787.6856642,18.1914068,62.62072936
red,5.2,Teff,743.2503269,21.93185779,80.98426702
red,5.2,Teff,800.973922,18.84960961,70.78626294
other,4.9,Teff,647.8639627,23.30843932,65.48593805
brown,5.8,Teff,586.5363152,38.94792954,67.33756201
brown,5.9,Teff,920.4920714,28.97226414,77.99203724
brown,6,Teff,899.4375203,20.1910739,75.63012062
brown,6.4,Teff,365.1445004,28.65753129,48.69746747
red,5.2,Teff,876.8487005,28.92974493,54.60061733
red,5.1,Teff,573.392578,23.05684715,39.95789807
brown,5.87,Teff,341.3953141,28.46298257,57.10222828
brown,5.3,Teff,922.9337439,34.080015,76.05790348
red,5.2,Teff,445.8502157,30.02698594,58.14933653
black,6.4,Teff,437.3340851,27.71682398,43.38469646
brown,5.91,Teff,453.7803709,28.84048521,55.9540822
brown,5.8,Teff,718.9335089,29.13085872,79.18449469
black,5.8,Teff,644.4928106,36.02112425,65.46851381
other,6.11,Teff,802.5390718,37.27226696,57.42351383
brown,5.3,Teff,895.1428382,27.78129418,54.3590303
red,6.4,Teff,456.4170799,20.94573366,38.77138684
brown,6.9,Teff,551.6194611,32.44163357,50.04769566
red,6.11,Teff,657.9505839,31.07791978,79.7460063
red,5.3,Teff,588.5827295,19.84125514,69.29931404
brown,6.01,Teff,523.0329056,24.5399963,60.31998427
red,5.4,Teff,690.0185029,37.04210721,44.86266361
brown,5.3,Teff,617.0792772,36.35851831,56.16071779
red,5.2,Teff,401.8961701,29.34163267,56.83202339
brown,6.01,Teff,688.9735906,27.16706687,52.51488375
brown,6.01,Teff,473.5920018,20.65007228,47.57010673
red,5.9,Teff,812.0722857,38.52912486,64.808031
red,5.97,Teff,807.7164305,28.44537348,66.32271036
brown,6.11,Teff,474.4945262,22.60821572,53.24354319
brown,6.01,Teff,386.6186767,27.34977238,60.07260419
brown,5.3,Teff,804.3553628,23.63340713,62.73791596
brown,6.01,Teff,865.1040398,34.75598695,50.19511091
red,5.4,Teff,853.8132485,27.29266064,78.29925783
brown,5.6,Teff,558.2625082,25.15176551,66.54521929
black,6.4,Teff,453.2603201,26.44373642,40.03298079
brown,6.37,Teff,554.353576,23.79734741,80.70383356
brown,5.85,Teff,354.8822406,28.09451194,68.28764287
other,6.01,Teff,691.045128,21.90314181,62.48111043
brown,6.01,Teff,506.3445304,28.5774517,46.45424698
black,6.3,Teff,691.3675731,23.39425376,75.58455777
brown,5.9,Teff,817.8174838,25.15818379,77.66730711
red,5.2,Teff,496.1129808,19.65411841,51.19673212
brown,5.9,Teff,542.0361726,33.38343506,53.6621807
red,5.2,Teff,816.1093451,38.57131251,50.02808091
brown,6.37,Teff,943.9331678,35.10956337,38.03378742
black,5.83,Teff,753.552804,26.77091143,58.07531303
black,5.2,Teff,807.8377486,28.21066543,47.22560356
red,6.62,Teff,635.9700867,26.59177911,62.22575622
brown,6.37,Teff,632.0681179,21.76904352,56.94976635
red,5.4,Teff,559.9296865,18.42017197,67.30079068
brown,5,Teff,485.2241644,21.13140845,73.59319189
black,4.8,Teff,969.2433032,22.90425451,45.34477348
black,6.8,Teff,732.44759,28.82513164,46.88951026
brown,5.9,Teff,801.1338832,36.44569964,56.4857983
red,5.9,Teff,893.3572564,32.92999744,56.39241347
red,4.9,Teff,317.3000582,32.32486394,53.15338323
black,5.68,Teff,645.0729883,32.16351597,66.37671314
brown,5,Teff,955.9920751,38.53982414,41.53640331
black,5.4,Teff,903.0976142,34.51889435,70.27429661
brown,5.68,Teff,589.3929301,21.05448833,51.4909386
brown,4.9,Teff,921.9378432,32.78782501,53.18212535
black,5.7,Teff,437.3196748,35.73353858,73.93734786
red,5.4,Teff,486.9769089,18.56909213,69.90224633
red,6.62,Teff,658.5863367,29.03490003,44.55960634
brown,6.5,Teff,559.7659761,34.06489439,74.44234515
brown,6.8,Teff,459.2252845,34.84256029,50.72398905
red,5.58,Teff,425.6600108,20.52498061,39.36350748
red,6.62,Teff,698.9812266,19.27175714,61.39934577
red,5.58,Teff,573.4424822,22.46729579,69.4314541
red,5.58,Teff,466.5888024,37.89317668,51.8671417
brown,5.5,Teff,824.9094964,25.32878868,48.29189655
black,5.4,Teff,635.6454683,25.89936328,42.73577921
brown,5.58,Teff,536.8109805,31.4609748,52.06308704
red,4.9,Teff,629.1310365,22.2291635,70.04905825
red,5.58,Teff,779.5223526,27.67515341,49.38110363
black,7.8,Teff,621.7428123,34.86140687,70.37992104
other,4.3,Teff,838.4911086,22.88248883,70.19583923
brown,7.75,Teff,868.3484972,31.25917747,53.51244611
red,4.8,Wheat,882.0021339,34.14343035,60.76684955
red,7.75,Wheat,593.1839152,28.01900733,73.10331364
other,6.8,Wheat,572.3988849,32.59555266,55.4398028
brown,5.68,Wheat,380.6059478,26.58757725,54.29654129
red,5.34,Wheat,949.9498585,28.0479478,47.50301102
black,6.4,Wheat,345.1485092,35.97803351,59.6516216
black,6.4,Wheat,617.6782515,27.8254071,79.8678658
brown,7,Wheat,785.7016782,21.12666608,55.5065832
brown,5.58,Wheat,785.7499923,27.75727093,38.0195423
black,5.68,Wheat,689.2077843,37.9212555,46.5843761
black,6.4,Wheat,659.8816112,30.4167883,63.26814019
black,5,Wheat,823.6120777,24.62052585,50.98708545
red,4.7,Wheat,316.0231424,18.86235421,41.77413197
black,5.68,Wheat,316.2381741,27.90251021,40.8446971
black,6.3,Wheat,367.9682399,36.22311492,79.21760136
brown,6.58,Wheat,976.1754947,31.52682986,58.00352563
brown,5.4,Wheat,570.4483526,23.47763377,50.41963114
brown,6.3,Wheat,856.8842675,28.12585914,44.6986451
other,6.8,Wheat,612.9143423,29.45699529,49.49388184
brown,5.4,Wheat,665.4342174,38.06691067,62.46157713
brown,5.1,Wheat,632.0303243,29.53749844,42.82150813
brown,6.1,Wheat,362.6672973,38.24274164,54.79068976
black,6.6,Wheat,360.250147,21.3508017,45.14404809
brown,4.7,Wheat,714.0821567,29.92394547,42.39543232
red,6.1,Wheat,885.0991472,25.07986286,78.12096205
brown,6.7,Wheat,430.2661464,25.66183675,49.4127432
brown,5.9,Wheat,655.2739721,19.22227353,54.81851433
brown,6.5,Wheat,774.3545527,29.34765475,41.56384377
black,6.6,Wheat,728.1767551,36.39825621,43.15041905
brown,7.1,Wheat,875.4513015,24.63829861,64.48907947
brown,6.3,Wheat,874.9388728,20.27753249,73.47549723
brown,6.7,Wheat,578.4605688,19.70349028,40.18591851
brown,6.09,Wheat,442.16013,30.28054697,63.23989177
black,6.1,Wheat,492.5113507,26.16513485,51.87868535
brown,5.3,Wheat,571.1131522,29.94358674,46.05273319
brown,6.3,Wheat,830.0185325,37.51360874,46.65615885
black,4.7,Wheat,606.9781925,33.50466887,58.34340956
brown,6.76,Wheat,326.9779198,33.68733454,72.08558224
brown,6.3,Wheat,360.423901,33.32520161,72.92971271
brown,6.3,Wheat,804.9803011,30.44384082,68.53058686
other,7,Wheat,316.8286017,19.50494917,40.04858132
brown,6.3,Wheat,752.3228356,25.06276709,73.55138613
brown,5.84,Wheat,579.1667768,21.32475519,59.88438194
brown,5.3,Wheat,630.030455,35.83902253,59.51759987
brown,5.4,Wheat,701.3848676,24.20179603,39.37774056
brown,5.4,Wheat,947.1409327,36.02530011,38.21344121
black,6.1,Wheat,739.4490508,26.79577387,76.53318213
brown,6.1,Wheat,590.9067563,28.41079228,60.5186145
black,6.7,Wheat,637.309107,19.84891464,52.04081468
red,5.33,Wheat,639.4373138,27.7670282,78.8954079
brown,4.7,Wheat,543.6674047,22.12291402,42.5781995
brown,5.4,Wheat,968.9161648,35.39650088,51.16759022
brown,5.4,Wheat,901.1500137,31.16410663,74.04705716
brown,6.3,Wheat,479.1490793,35.37651281,58.64579927
brown,6.06,Wheat,796.0931287,18.64464179,63.00178512
black,6.3,Wheat,790.2680268,36.63475515,41.82490736
brown,5.5,Wheat,951.8043078,20.85917737,59.7784117
brown,5.5,Wheat,906.0463848,23.26560614,55.67764764
brown,6.06,Wheat,759.5631528,24.61903303,55.59226212
brown,5.4,Wheat,916.4543799,28.03244107,52.37191627
red,5.6,Wheat,586.1550913,36.88808142,54.81833577
brown,6.59,Wheat,939.6251136,34.124491,65.37898851
black,6.3,Wheat,318.2233372,22.30958493,78.22052087
brown,6.59,Wheat,717.7274275,29.30012867,54.79685913
brown,6.06,Wheat,640.7331233,21.8568892,67.83342865
brown,6.06,Wheat,351.6018552,19.9981997,77.52222375
brown,5.5,Wheat,325.5069362,21.58866364,57.29944238
red,5.1,Wheat,978.2234813,35.69451867,70.14735885
brown,5.5,Wheat,670.4357016,31.85693712,64.57718023
brown,5.5,Wheat,900.1050316,21.38519602,64.34019925
brown,5.5,Wheat,503.9793851,18.40024033,66.46828754
brown,6,Wheat,671.9334566,31.36469694,72.48910926
black,6.06,Wheat,642.7071523,35.05996003,60.52405679
brown,5.6,Wheat,441.0701203,24.70261926,76.26694968
brown,5.7,Wheat,510.1914753,38.74971221,47.92227195
brown,5,Wheat,490.4348875,19.28835924,67.4032309
brown,5.9,Wheat,882.9698932,19.48066572,78.49659459
red,5.1,Wheat,712.2557398,35.45597182,52.40514738
brown,5,Wheat,398.5109741,27.65706735,49.51767669
red,5.71,Wheat,814.4079452,23.33354077,69.1126052
black,6.4,Wheat,738.5071116,34.14676759,47.64592072
red,6.15,Wheat,368.5536782,18.65366333,50.97306656
red,5.4,Wheat,943.6360369,34.68651635,48.8026483
brown,6.7,Wheat,852.7468941,38.9258855,66.22895556
brown,6.7,Wheat,361.8314519,30.31064473,77.73382519
black,6.06,Wheat,629.3653964,22.01889952,56.39068052
black,6.06,Wheat,529.5551359,34.57172944,53.91467424
red,5.2,Wheat,372.9205305,18.58759662,71.37359906
brown,6.06,Wheat,337.2584572,24.16198842,68.88432018
brown,5.6,Wheat,706.0772429,38.41551004,63.52629359
brown,5.71,Wheat,646.3607691,31.62345865,64.8353637
black,6.15,Wheat,668.97353,25.58733015,69.18157948
brown,6.46,Wheat,430.4145993,30.54289476,77.9084618
brown,5.5,Wheat,482.8802723,26.46417873,75.85390106
brown,5.5,Wheat,390.9381782,32.07952577,41.28137611
brown,6.46,Wheat,832.9866403,25.47282415,50.19744187
red,5.3,Wheat,323.0524439,37.05361902,63.79262962
black,6.3,Wheat,901.6369996,21.09615246,50.37159666
brown,6.06,Wheat,867.2467158,27.75413167,54.52068305
brown,6.98,Wheat,515.4554524,21.84073085,47.91551619
other,6.98,Wheat,647.2720506,34.72979202,64.30761596
red,5.5,Wheat,904.9579764,37.46820333,50.71340448
red,5.3,Wheat,462.7377872,30.20136524,58.80550741
red,5.3,Wheat,834.5167383,38.77345073,40.98771127
red,6.06,Wheat,554.624743,36.39603511,46.46339497
black,6.46,Wheat,934.9056305,23.88592852,46.26253993
red,5.8,Wheat,589.3288082,35.89561803,48.1914805
black,6.1,Wheat,904.525004,38.5469248,42.24253614
brown,6.46,Wheat,697.7399534,32.09870152,50.03167599
black,6.1,Wheat,379.5037151,22.78457441,62.94989578
red,5.3,Wheat,589.8704982,38.60197309,60.61602562
red,5.5,Wheat,586.1330786,28.5915662,66.88102908
red,5.3,Wheat,861.5118898,38.19481098,49.40595657
brown,5.93,Wheat,555.0245229,36.74724511,50.57832024
red,5.5,Wheat,670.1413431,36.8455212,54.9827358
red,5.5,Wheat,535.6460843,26.67394878,64.4732521
red,5.8,Wheat,760.6422951,27.35543936,53.98383891
brown,5.6,Wheat,942.7572222,26.77244143,42.24977672
other,5.93,Wheat,706.9705559,24.94956482,61.20086971
red,6.55,Wheat,967.6042531,31.96938287,56.18682437
brown,6.2,Wheat,483.1055789,28.28680394,69.02765704
brown,6,Wheat,710.1910208,22.08515284,57.952112
brown,6.46,Wheat,442.1144513,22.2933541,54.82808789
brown,5.5,Wheat,499.1997386,38.40932959,74.40681969
black,5.93,Wheat,923.3978742,18.19511388,61.28001008
red,5.2,Wheat,661.6301572,34.3536942,40.52222469
red,6.55,Wheat,439.1619303,31.10990542,48.36198985
brown,5.7,Wheat,663.4821779,28.93629597,76.17661138
brown,5.6,Wheat,319.7383686,19.15079173,48.68380053
brown,6.3,Wheat,970.2456966,21.71721865,43.7253902
red,5.6,Wheat,707.3594788,19.61083605,68.52178414
red,5.4,Wheat,732.2077328,18.38100817,67.82773181
black,5.67,Wheat,651.4971821,19.23206438,69.78747099
brown,6,Wheat,740.5195107,21.88320301,66.16373845
red,5.2,Wheat,457.1838596,37.94747418,49.07917098
brown,6.55,Wheat,879.476511,32.08803698,39.62818443
red,6.55,Wheat,337.3305719,22.36028701,42.18580804
red,5.2,Wheat,935.4265731,35.24066266,69.14023405
black,6.55,Wheat,604.577575,24.87946795,47.18260464
red,5.6,Wheat,749.5945357,33.78434267,45.59656512
brown,6.55,Wheat,750.4881848,35.19392528,68.14197477
other,5.3,Wheat,552.198245,23.41744056,48.40632966
other,6.55,Wheat,479.9327985,35.04113709,48.11671165
black,5.8,Wheat,780.4114377,33.59899256,55.64739466
black,6.55,Wheat,730.7729455,38.92253617,51.98596496
red,5.67,Wheat,404.0242011,32.19862561,54.09142096
red,5.3,Wheat,647.4114587,23.35612085,69.98055985
brown,6.8,Wheat,348.4858435,32.39453742,70.31031078
red,6.55,Wheat,418.4368715,19.52774368,70.0575728
brown,5.7,Wheat,418.3057299,34.75909998,70.51235291
red,5.5,Wheat,634.6881726,38.77369243,58.17149714
brown,5.4,Wheat,426.8836919,32.59499967,46.60100726
